text,label
"Acquittal of Iran nuclear programme qualified The United Nations (UN) has said on Monday that, as far as it knows, Iran had not diverted any nuclear materials to a weapons programme - a verdict diplomats said undermined the",Politics
HHG gets out of red zone AMP spin-off HHG plc has produced a pound stg. 46 million (\$A117 million) profit for the six months to June 30 - a massive turnaround from the pound stg.,Business
"Dell touts in-home services Dell offers to install its PCs, televisions and networks, and provide extra phone support for stopping viruses and spyware.",Tech
"Mortgage Rates Hit 6-Month Low Freddie Mac said Thursday that 30-year mortgages have dropped to the lowest level since April 1, providing more of a boost to the housing industry.",Business
"It #39;s full speed ahead for Poutiainen ASPEN, COLO. - Figuring she had no chance of catching the leader, Finland #39;s Tanja Poutiainen charged down the hill without fear.",Sports
HP cues iPod Hewlett-Packard brands its own version of Apple's music player and introduces a line of consumer products.,Tech
"Military Headset Reaches Masses As any cell-phone user knows, background noise, including traffic jams and bustling streets, can be a nuisance. The cacophony becomes even worse when the caller insists on yelling over the noise.",Tech
"Hill out for nine months London - Richard Hill, a key member of the long-established England World Cup-winning back row, will be out of action for up to nine months after knee surgery.",Sports
"Empty stadium won #39;t affect Real, says Samuel Walter Samuel says Real Madrid will not be affected by playing their decisive Champions League match against AS Roma behind closed doors at Rome #39;s Olympic Stadium on Wednesday.",Sports
Stunt pilots to aid NASA in catching a piece of the sun Moonlighting Hollywood stunt pilots and NASA scientists are teaming up to snatch a returning space capsule in midair over central Utah next month.,Tech
IBM bets on sensor unit IBM was to announce on Monday that it would invest \$250 million over the next five years and employ a thousand people in a new business unit to support products and services related to sensor networks.,Tech
"Waging 'inner jihad' on an empty stomach In the final days of Ramadan, a Muslim reporter grapples with the double standard for female pilgrims.",Politics
"Delta Pilots Vote to Accept 32.5 Percent Pay Cut Pilots at Delta Air Lines overwhelmingly approved a new five-year contract today with \$1 billion in annual concessions sought by the airline, which had threatened to file for bankruptcy if the pilots did not acquiesce.",Business
"Manugistics Plans Layoffs as Losses Mount Manugistics Group Inc., facing falling revenue and losses that more than doubled in its second quarter, said Thursday it will lay off more than 90 employees by the end of January.",Tech
"News: 'Electronic Jihad' fails to materialise Rumours that the Internet would witness a sustained and devastating cyber-attack by Islamic ""cyber-terrorists"" today have turned out to be completely baseless.\",Tech
"Competitors to Apple #39;s iPod portable player face the Christmas &lt;b&gt;...&lt;/b&gt; Lauren, 11, saunters nonchalantly past a Discovery Channel store and a Gymboree clothing store at the mall. Suddenly, the girl #39;s eyes light up and she pulls her mother into an Apple Computer shop.",Tech
Surfer #39;torn to pieces #39; by shark Authorities in Sydney said today they would kill the shark that tore apart a young surfer near a popular beach as his friends desperately tried to save him by beating the animal with oars.,Politics
"Man Guilty in Death of Olympian #39;s Brother LOCK HAVEN, Pa. Oct. 14, 2004 - A former college football player was convicted of murder Thursday in the beating death of the brother of Olympic wrestler Sara McMann.",Sports
"IOC urges Beijing to get ready for 2008 Determined to avoid a repeat of the construction delays that threatened the Athens Games, Olympic officials arrived in Beijing on Wednesday.",Sports
Many See Hope in Parkinson's Drug Pulled From Testing Some Parkinson's patients say drug developer Amgen robbed them of their only hope by ordering all patients off an experimental drug.,Business
"Larkin Won't Be Coming Back to Reds Barry Larkin will not be offered another contract by the Cincinnati Reds, ending his 19-year career with his hometown team, he told The Associated Press on Tuesday.",Sports
Annan asks China to play a bigger role UN Secretary-General Kofi Annan told university students in Beijing Monday that China should play a bigger role in global development and world peace.,Politics
"Third-Quarter Loss \$3.4 Billion for MCI MCI Inc. Thursday reported a loss of \$3.4 billion during its third quarter, reflecting its recent decision to write down the value of its telecommunications network.&lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",Tech
"Yahoo! Tests Video Search Global Web portal Yahoo! Inc. Wednesday night made available a beta version of a new search service for videos. Called Yahoo! Video Search, the search engine crawls the Web for different types of media files",Tech
"Hardee #39;s September sales up 5 on new products New products helped push Hardee #39;s Food Systems Inc. #39;s sales up 5.1 percent in the four weeks ended Oct. 4, its parent company said Wednesday.",Business
"If Nats Move, Problems Await If MLB and the DC Council fail to reach an agreement to keep the Nationals in Washington, baseball would be faced with the difficult question of what to do with the league-owned franchise next season.",Sports
"Infocus: Examining a Public Exploit, Part 2 The purpose of this article is to analyze a public exploit in a lab environment, see the alerts generated by an intrusion detection system, and then do some packet analysis of the malicious binary in order to better understand what it does and how you may have been compromised. Part 2 of 2.",Tech
"Production Up at 3 Japanese Automakers (AP) AP - Production in Japan rose at three of the nation's top five automakers in September from a year ago, but was down at scandal-hit Mitsubishi Motors Corp. as well as at Nissan Motor Co., according to figures released Tuesday.",Politics
Britain's Lewis out of heptathlon (AFP) AFP - Britain's defending Olympic Games heptathlon champion Denise Lewis withdrew from the event after the fifth discipline.,Politics
"Roles reverse as chase shifts gears You can see it in their eyes now, the same way you could see it so many times when they were the ones sliding helplessly back to the pack.",Sports
Motorola To Develop FOMA Mobile Phone Handset for DoCoMo DoCoMo previously procured FOMA handsets only from domestic manufacturers. The two companies -- Motorola and DoCoMo -- said they aim to market the new handset from next spring targeting business users.,Tech
"Dozens More Killed In New Fighting In Iraq American and Iraqi forces once again fought with Insurgents in the cities of Falluja and Tall #39;Afar, killing dozens of Iraqis in airstrikes and gunbattles.",Politics
West Antarctic Glaciers Are Increasinly Thinning The ice loss from the measured glaciers corresponds to an annual sea-level rise of .008 inches (.2 millimeters) or more than 10 percent of the total global increase of about .,Tech
Latham on the mend Federal Labor leader Mark Latham is up and walking around this morning and his office says there is every indication he will leave hospital in the next 48 hours.,Politics
"Cans of turkey luncheon meat recalled International Trading Co., of Houston, is voluntarily recalling about 73,590 additional pounds of turkey lunch meat due to possible underprocessing.",Business
"Encarnacion Leads Marlins Over Rockies 4-3 (AP) AP - Juan Encarnacion hit a two-run single in the first inning and a go-ahead, two-run homer in the eighth, leading the Marlins over Colorado 4-3 Saturday night and extending the Rockies' losing streak to six.",Sports
"UN repeats plea for hostage release in Afghanistan (AFP) AFP - The United Nations has reiterated a plea for the safe release of three UN workers taken hostage by alleged Islamic militants, as the crisis dragged into its third week with little known about the hostages' fate.",Politics
"Mauresmo Gunning for No. 1 Again at ATP Linz Top-seeded Amelie Mauresmo, who briefly rose to No. 1 following the US Open and says she is playing Linz this week in a late-year effort to regain the top spot, barely edged upset-minded Serb Jelena Jankovic 4-6, 6-3, 6-1 Saturday to advance to the final.",Sports
"Eagles not striking but can go bowling Tom O'Brien just couldn't figure it out. The Boston College coach seemed momentarily stumped when asked to take stock of how the Eagles had reached this point of the season. With three games left, BC has a 6-2 record (2-1 Big East), is ranked No. 24 in the Associated Press Top 25 (No. 25 in the ESPN/USA Today coaches poll), ...",Sports
"FDA Approves Chip for Patients The Food and Drug Administration approved an implantable computer chip that can pass a patient's medical details to doctors, speeding care.",Tech
No softening on EU-US air subsidy row A Trans-Atlantic row over European and American state subsidies to aircraft manufacturers has not softened after a first meeting between EU and US trade negotiators.,Business
Anwar supporters defy police ban to welcome him home to Malaysia KUALA LUMPUR : Hundreds of supporters defied a police ban to welcome former deputy prime minister Anwar Ibrahim at the airport on his arrival home after back surgery in Germany.,Politics
"Microsoft to sell Windows XP sta Microsoft has announced that it is planning to distribute the low cost stripped down version of Windows XP in Russia, sources say.",Tech
"Warsaw makes rare Hanukkah observance WARSAW -- Jewish community leaders and Warsaw officials lighted the candles of a large menorah in the center of the capital yesterday for Hanukkah, a rare public observance of a Jewish holiday in Poland. Israel's chief rabbi, Yona Metzger, chanted Hebrew prayers as he and Warsaw Deputy Mayor Andrzej Urbanski were lifted by an industrial crane to the top of ...",Politics
"The Neutral Fed Funds Rate The level at which the Federal Reserve #39;s federal funds rate, the overnight rate charged between banks, neither stimulates nor slows economic growth.",Business
"Woe are the Red Sox? maybe next week And, so, pending World Series gaffes, please, what we know about the Boston Red Sox is that they are not, after all, immune to the Heimlich maneuver.",Sports
"Rebels return to 'cleared' areas In Fallujah, US forces are going through 50,000 houses one by one. But insurgents are coming back.",Politics
"Cingular opposes Nextel plan WASHINGTON -- Cingular Wireless has urged communications regulators to reject a request by rival Nextel Communications Inc. to lower the cost of its plan to swap airwaves with the government, which is aimed at reducing interference with public safety communications.",Business
"Toshiba Boosts Hard Drive Capacity New perpendicular recording technology could lead to thinner, lighter, 80GB IPods.",Tech
"Sex-bias suit filed against Costco A Costco Wholesale assistant manager sued the warehouse-club chain yesterday in federal court, alleging the company #39;s promotion policies keep women from seeking out the top two positions at its stores.",Business
Asteroid Toutatis Makes Closest Pass in 651 Years (Reuters) Reuters - An asteroid named for a Celtic god\of war will come as close to Earth this week as it has since\1353.,Tech
"From Behind the Scenes, Rice on Stage Administration officials said President Bush might name Condoleezza Rice as secretary of state as early as Tuesday.",Politics
McLeish hails duo at heart of Gers #39; derby resurgence RANGERS manager Alex McLeish has hailed Alex Rae and Dado Prso as the pillars of strength who have helped turn around the clubs derby-day fortunes.,Sports
"Mozilla Desktop Search \\The Mozilla foundation may be considering a desktop search implementation :\\""Having launched the much-awaited Version 1.0 of the Firefox browser yesterday\(see story), The Mozilla Foundation is busy planning enhancements to the\open-source product, including the possibility of integrating it with a\variety of desktop search tools. The Mozilla Foundation also wants to place\Firefox in PCs through reseller deals with PC hardware vendors and continue to\sharpen the product's pop-up ad-blocking technology.""\\I'm not sure this is a good idea. Maybe it is though. The technology just\isn't there for cross platform search.\\I'd have to suggest using Lucene but using GCJ for a native compile into ...\\",Tech
"Airbus gets go-ahead to build new airliner The board of EADS, the parent company of Airbus, the aerospace giant, will tomorrow give the green light to develop its new aircraft, the A350.",Business
"AT T, Vonage slash Net telephony rates The Internet phone service providers try to win over consumers who now have a host of options when it comes to making calls.",Tech
"Lanxess Moving Texas Factory to China (AP) AP - Lanxess Corp., a chemicals and polymers unit of Bayer Corp., plans to move one of its factories from Texas to eastern China's Shandong province, state media reported Wednesday.",Politics
"Virgin Group to launch US online music service LOS ANGELES : Richard Branson #39;s Virgin Group said it was jumping into online music, with a quot;Digital Megastore quot; for US customers offering song downloads for 99 cents.",Tech
"A balancing act: Australia #39;s diplomatic relations HAMISH ROBERTSON: The Foreign Minister, Alexander Downer, sparked quite an argument last week with his comments in Beijing about whether Australia would side with the United States in any war over Taiwan.",Politics
"Oil at \$50 again as Nigeria worries persist High-flying oil climbed back over \$50 a barrel this evening, with worries over the security of Nigerian supply supporting prices despite a surprise build in US crude inventories.",Business
Genius solves \$1m mystery ONE of the seven great unsolved mysteries of mathematics may have been cracked by a reclusive Russian who has no interest in the million dollar prize his solution could win him.,Tech
"Anheuser-Busch: World's Drinking More Bud NEW YORK (Reuters) - Anheuser-Busch Cos. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BUD.N target=/stocks/quickinfo/fullquote""&gt;BUD.N&lt;/A&gt;, the largest U.S. brewer, said on Wednesday quarterly profit rose due to price increases on brands such as Bud Light and strong growth in its international business, which benefited from the acquisition of Harbin Brewery in China.",Business
"Ravens - Bills: Game Notes COMPOSED: With Lewis serving the first game of his two-game suspension for violating the NFL substance-abuse policy, Chester Taylor was effective and decisive in his debut.",Sports
Social Security a Priority for White House (AP) AP - THE PROBLEM: Social Security faces a #36;3.7 trillion shortfall over 75 years.,Politics
HP boosts share repurchase plan Printer and PC maker Hewlett-Packard Co. said Monday it bought \$1.3 million in common shares back from Merrill Lynch and its board approved the buyback of an additional \$3 billion in shares.,Business
"Google Books and GMail Plans Google Books and GMail Plans\\Google has not had anything big for us since it went public some time ago. Now, it is back with some news that could worry biggies like Amazon and Barnes and Noble. It has decided to get into book selling business. The service is called Google ...",Tech
"Salvation Army sees donation totals down Christmas may be the season for giving, but the Lancaster Salvation Army will not be receiving as much in donations as in past years.",Business
"More union givebacks unlikely at US Airways US Airways #39; unions, defying efforts to win labor concessions to avert a bankruptcy, are unlikely to give up pay and benefits under a threat of cuts imposed by a court, a labor leader and consultants said.",Business
JBoss unveils workflow engine Open source company JBoss this week introduced a workflow engine that broadens the company #39;s middleware stack. JBPM 2.0 was developed with the open source project of the same name,Tech
"Astros live wild life HOUSTON -- Phil Garner savored the taste of champagne, the smell of his cigar and the wild celebration going on in the Houston Astros' clubhouse.",Sports
"Proceed With Caution For the 10 drivers competing in NASCAR's new 10-race playoff, there will be one key goal Sunday in Talladega: staying out of trouble.",Sports
Mystery Bidder Obtains Internet Patents A lawyer for an anonymous bidder acquired a set of patents covering important aspects of commercial Internet transactions for \$15.5 million.,Tech
Chelsea v Porto Defender Wayne Bridge is in contention for Chelsea after missing the weekend win at Middlesbrough due to a knock suffered in the draw against Tottenham.,Sports
"World Muslims Begin Peace Prayers in Bangladesh (Reuters) Reuters - Hundreds of thousands of Muslims from\around the world on Friday began a three-day annual Islamic\prayer meeting outside the Bangladesh capital, Dhaka, with\politics banned and sermons set to call for world peace.",Politics
"Chiefs Down Titans In Exciting Finish NASHVILLE, Tenn. -- Trent Green found Eddie Kennison for a go- ahead nine-yard touchdown with 32 seconds remaining as the Kansas City Chiefs pulled out a thrilling 49-38 victory over the Tennessee Titans in a back-and- forth contest at the Coliseum.",Sports
"South Africa pushes ahead with its bid for a GP South Africa is progressing with its plans to host a round of the F1 World Championship from 2007 onwards. South Africa last held a F1 grand prix in 1993, which was won by Alain Prost, and is now keen to return to the F1 fold.",Sports
Russia Delays Review of Yukos Subsidiary Licenses Russia #39;s Natural Resources Ministry has postponed consideration of whether to suspend the licenses of the main subsidiary of the troubled giant oil firm Yukos.,Business
"Brown Struggles Early, but Yankees End It Fast Kevin Brown flirted with danger in the early innings, allowing the Blue Jays to take a 4-0 edge before the Yankees finally solved the Toronto lefthander Ted Lilly.",Sports
McGuinty Wants Kids in Classroom Not Malls Students in Ontario will have to keep their nose in their books until they #39;re at least 18 years old. The province is set to propose new legislation next year that would make students stay in school until they #39;re 18-years-old.,Business
"Oil prices climb towards 55 dollars LONDON (AFP) - World oil prices marched towards 55 dollars on worries about low stocks of US heating fuel and tight crude supplies, amid strong demand ahead of the northern hemisphere winter.",Business
"Florida voters may have plenty time to elect next US president (AFP) AFP - Florida elections supervisors want to give voters several days to elect candidates, a proposal offered after early voting in last month's presidential election apparently helped avoid a repeat of the 2000 election debacle.",Politics
"Tennis: Agassi, Hewitt Advance to Legg Mason Semifinals Two former world-number-one tennis stars, American Andre Agassi and Lleyton Hewitt of Australia, have advanced to the semifinals of the Legg Mason Classic in Washington.",Sports
"US new home sales, loan supply to fall-Fannie CEO US new home sales and new mortgage supply are expected to fall in 2005, but will still run near historically high levels, said Franklin Raines, chief executive officer at Fannie Mae (FNM.",Business
Crude Oil Little Changed After Yesterday #39;s Election-Led Rally Crude oil was little changed after rallying more than 2 percent yesterday when US President George W. Bush #39;s re-election signaled the government probably will continue its policy of buying oil for a national reserve.,Business
Charlotte Bobcats Pick Up Option on Ely (AP) AP - The Charlotte Bobcats picked up the option on center Melvin Ely for the 2005-06 season.,Sports
"Nigerian Senate Orders Shell Unit to Pay (AP) AP - Nigeria's Senate has ordered a subsidiary of petroleum giant Royal/Dutch Shell to pay a Nigerian ethnic group #36;1.5 billion for oil spills in their homelands, but the legislative body can't enforce the resolution, an official said Wednesday.",Politics
"Red Hat Appoints New CFO September 2, 2004 -- (WEB HOST INDUSTRY REVIEW) -- Linux distributor Red Hat (redhat.com) announced on Thursday that it has appointed Charles E. Peters, Jr.",Tech
"Use Shuttle To Fix Hubble, NASA Is Told The space shuttle should be used to service the Hubble Space Telescope and can do the job without posing unacceptable risks to the astronauts, NASA's leadership was told Wednesday.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/b&gt;&lt;/font&gt;",Tech
"Parliament Speaker to Succeed Arafat (AP) AP - The Palestinian parliament speaker will become temporary president of the Palestinian Authority in the event of Yasser Arafat's death, PLO leaders decided Wednesday.",Politics
"China, Singapore Say World Must Help Calm Taiwan Row UNITED NATIONS (Reuters) - China and Singapore on Monday urged the international community to help calm Beijing's dispute with Taiwan over its push for independence.",Politics
"Report: Tobacco Industry Hid Smoking Dangers NEW YORK (Reuters Health) - The tobacco industry for many years claimed that it was unaware of biological evidence that smoking is harmful to health, but that was untrue according to a medical journal report.",Tech
Monsanto Says Justice Dept Closes Inquiry (Reuters) Reuters - Monsanto Co. (MON.N) on Wednesday said\the U.S. Justice Department has closed an inquiry into\potential antitrust issues regarding a key ingredient used in\its Roundup herbicide.,Business
"Thomson to Back Both Blu-ray and HD-DVD Company, one of the core backers of Blu-ray, will also support its rival format.",Tech
Philippine towns mop up it hit Taiwan on Saturday. Hundreds of people fled their homes and two people were reported missing after torrential. Nanmadol killed at least 35 people in the Philippines and,Politics
"2 Utah State Basketball Players Suspended (AP) AP - Utah State indefinitely suspended basketball players Jason Williams and Marques Crane on Sunday for a violation of team rules, and coach Stew Morrill said the two may be dismissed from the team.",Sports
"Singapore Air plans to buy 18 Boeing 777s Singapore Airlines Ltd, Asia #39;s most profitable carrier, may use new Boeing Co planes to try to win long-haul passengers from Emirates and Cathay Pacific Airways",Business
Apple iTunes accepts PayPal Apple and PayPal announced on Friday that the US incarnation of the iTunes Music Store (ITMS) now accepts payment via PayPal #39;s Virtual Wallet.,Tech
"A heavy heart can #39;t weigh down Hewitt IN boxing terms he was a little ring-rusty and he had a kid with a long reach and a friendly crowd up against him. Still, the old pro of 23 finally had too much guile for the 18-year-old upstart, and Lleyton Hewitt survived.",Sports
"Kite festival begins as prelude to 350th anniversary of Taj Agra, Sep 27. (PTI):A kite festival today began on the banks of the Yamuna river behind the Taj Mahal as a prelude to the 350th anniversary celebrations of the world-famous monument opening this evening.",Politics
"Disney's Eisner Sees Iger as Successor LOS ANGELES (Reuters) - Walt Disney Co. Chief Executive Michael Eisner said company President Robert Iger is his ""preferred choice"" to succeed him in running the entertainment conglomerate, according to an interview in Sunday's Los Angeles Times.",Business
Decline hits North American birds The National Audubon Society #39;s State of the Birds report draws on data collected between 1966 and 2003 for 654 American bird species.,Tech
"Palestinian Delegation to Visit Comatose Arafat PARIS (Reuters) - Yasser Arafat slipped deeper into a coma overnight and his health worsened, a doctor treating him said on Tuesday before Palestinian officials arrived at a French military hospital for a visit Arafat's wife adamantly opposed.",Politics
An Odyssey of Wealth Destruction The Merriam-Webster dictionary defines odyssey as quot;a long wandering or voyage usually marked by many changes of fortune. quot; For hospice care provider Odyssey Healthcare (Nasdaq: ODSY,Business
"God Has 4,000 Loudspeakers; the State Holds Its Ears The Egyptian minister of religion decided that one official call to prayer would be broadcast live and carried by all of Cairo's mosques. Many of the faithful objected.",Politics
"Ideas Stolen Right From Nature Nature is pretty good at solving engineering problems, so designers are increasingly turning to biomimetics to improve their products and ideas. By Rowan Hooper.",Tech
"14 arrested for anti-government rallies in Jeddah and Riyadh JEDDAH/RIYADH: Security forces detained about 14 people on Thursday in Saudi Arabias main cities of Jeddah and Riyadh, deploying in force to confront demonstrations called by a dissident Islamist group against the strictly conservative regime.",Politics
"State on track for biometrics State Department officials will meet a fall deadline for a congressionally mandated program for issuing visas with biometric indicators, but a Government Accountability Office report indicated that federal officials haven #39;t provided comprehensive",Tech
Twist to unarmed man death : The NBC journalist who filmed the fatal shooting of an apparently injured and unarmed Iraqi by a US Marine inside a Falluja mosque has written on his website that the wounded man made no sudden movements before he was shot.,Politics
"Eagles soar to NFC East division title EAST RUTHERFORD, United States (AFP) - The Philadelphia Eagles clinched their fourth straight division title, and with plenty of time to spare in the National Football League season.",Sports
Iraqis flock to shrine after deal Thousands of Iraqis walk through Najaf to the city's great shrine as a peace deal takes effect.,Politics
"Costantino leads R.I. to win SOUTH WILLIAMSPORT, Pa. -- Chris Costantino struck out Jacob Maxwell with the bases loaded to end the game as Lincoln, R.I., held on to beat Davenport, Iowa, 3-2, last night in Little League World Series action. Costantino finished with 15 strikeouts and allowed just four hits in picking up the win.",Sports
Merck sets up Vioxx review committee BOSTON (CBS.MW) -- Merck amp; Co. said late Tuesday that it is establishing a committee to review its handling of the controversial withdrawal of its popular painkiller Vioxx from the market.,Business
"Turnaround Progress Seen, 2 Executives to Leave Ford Two of the Ford Motor Company #39;s most senior executives retired on Thursday in a sign that the company #39;s deep financial crisis has abated, though serious challenges remain.",Business
"Swiss Blocks Accounts in Oil Co. Probe (AP) AP - Swiss justice authorities have blocked bank accounts containing #36;100 million in an investigation of an alleged bribery scandal tied to a subsidiary of Halliburton Co., the oil services company formerly headed by U.S. Vice President Dick Cheney.",Politics
"News: Technology Already Exists to Stabilize Global Warming Existing technologies could stop the escalation of global warming for 50 years and work on implementing them can begin immediately, according to an analysis by Princeton University scientists. (Princeton University press release)",Tech
North Korea Demands Change in US Policy North Korea said today it could resume six-nation talks on its nuclear weapons programmes if the US agrees to change its policy toward the communist state.,Politics
Blind Students to Launch NASA Rocket (AP) AP - A dozen blind students from across the United States are at a summer camp this week working on a project most don't associate with the visually impaired #151; launching a NASA rocket.,Tech
"Sagan dies at 69 Francoise Sagan, the rebellious French writer who won world fame as a teenager with Bonjour Tristesse, her 1954 bestseller about infidelity among the idle rich, has died of heart and lung failure at 69.",Politics
"AOL Files First Spim Lawsuit Iphtashu Fitz writes quot;CNet News is reporting that 4 major internet providers - AOL, Earthlink, Microsoft, and Yahoo, have filed another bunch of lawsuits against spammers.",Tech
"Another Soldier From Md. Is Killed in Iraq Erik W. Hayes told friends and family that he joined the U.S. Army to help save money for his future. And just last week, that future seemed more certain: He sent an e-mail from Iraq telling friends that he wanted to become an emergency medical technician when he returned to Maryland.",Politics
Reports: Meyer accepts Florida job It looks like Florida is going to get its first choice this time. Turned down by Oklahoma coach Bob Stoops and Denver Broncos coach Mike Shanahan three years ago before,Sports
"Science Magazine Names Mars Discovery Breakthrough of the Year Before leaving Endurance Crater, Opportunity rovers panoramic camera, or Pancam, captured this view of quot;Burns Cliff quot; at the base of the southeastern portion of the inner wall of the crater.",Tech
Holyfield appeals medical suspension NEW YORK (AFP) - Former world heavyweight champion Evander Holyfield is appealing a medical suspension imposed upon him by the New York State Athletic Commission following his loss to fellow American Larry Donald.,Sports
"Australia cruise into semifinals London, Sept. 16. (PTI): World Champions Australia sounded a stern warning to their rivals as they thumped New Zealand by seven wickets in a Group A league match and entered the semifinals of the ICC Champions Trophy one-day cricket tournament.",Sports
"Tennis Masters - Houston USA Though Tim Henman may be considerably more senior than some of his more illustrious opponents at this weeks Tennis Masters Cup, he isnt quite old enough to recall the Apollo programmes famous moon shots and the sound of Mission Control at Houston",Sports
"Dollar Falls, Gloom Over Economy Persists NEW YORK (Reuters) - The dollar fell sharply on Monday, dropping to within one cent of record lows against the euro as worries over the state of the U.S. economy persisted.",Business
"Singh #39;s record breaking season continues Vijay Singhs sensational, record-breaking year continued at the weekend when he won the 84 Lumber Classic at the Mystic Rock course in Pennsylvania, his eighth win of the 2004 US PGA Tour season.",Sports
"Shaq helps Heat to best start in franchise history Shaquille O #39;Neal promised to bring a championship to Miami. And although it #39;s way too early to be thinking about titles, he can #39;t wait to show off his new team to his old Western Conference rivals.",Sports
"Denver storm covers roads in ice, knocks out power. DENVER - A Halloween storm gave the Denver metro area its first taste of snow for the fall, and dumped even more white gold on top of snow that had already fallen at Colorado #39;s mountain ski resorts.",Business
"US Stocks Up Slightly After Ford Forecast NEW YORK (Reuters) - U.S. blue chips edged higher on Friday after Ford Motor Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=F.N target=/stocks/quickinfo/fullquote""&gt;F.N&lt;/A&gt; raised its earnings forecasts, but wireless technology provider Qualcomm Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=QCOM.O target=/stocks/quickinfo/fullquote""&gt;QCOM.O&lt;/A&gt; held back the Nasdaq after saying an accounting review may reduce pretax income.",Business
"Before-the-Bell: Sanderson Farms Falls NEW YORK (Reuters) - Shares of Sanderson Farms Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SAFM.O target=/stocks/quickinfo/fullquote""&gt;SAFM.O&lt;/A&gt; sunk nearly 16 percent before the bell on Tuesday, after the chicken producer's quarterly earnings fell short of Wall Street estimates.",Business
"Chelsea pair reveal Mutu backing Chelsea striker Mateja Kezman and club keeper Petr Cech have come out in support of team-mate Adrian Mutu. quot;It was a shock for all of us, quot; said Kezman about Mutu failing a drug test.",Sports
Ferguson Offers Rooney Helping Hand Sir Alex Ferguson is confident he can keep Wayne Rooneys feet firmly on the ground despite his sensational Champions League debut.,Sports
"Microsoft set to release MSN Messenger 7.0 beta A select group of testers next week will get an early look at MSN Messenger 7.0, the next version of Microsoft Corp.'s popular instant messaging client.",Tech
".mobi domain approved ICANN, the body that oversees the core functionality of the Internet and is responsible for regulating top level domains or TLDs (such as .",Tech
Woods Unsure About Tee Time With Injury (AP) AP - Defending champion Tiger Woods said Wednesday he injured his back sleeping on a plane last week and will not know until before his tee time whether he can play in the American Express Championship.,Sports
"Online Search Universe Is Expanding To get an idea of how hot Web search is, go talk to Raul Valdes-Perez, a Carnegie Mellon University professor who is leading a search technology start-up called Vivisimo Inc.",Business
"Toyota, Honda, Nissan Lead Asians to Peak US Share (Update4) Toyota Motor Corp. and Nissan Honda Co. led Asian automakers to a record share of the US market in October as improved quality and fuel efficiency bolstered demand for their newest car and light truck models.",Business
Mozilla launching second act with e-mail client Editor #39;s Summary: The Mozilla Foundation has followed up on the recent success of its Firefox browser with a new open source e-mail client.,Tech
"Baghdad Blast Kills 17 U.S. troops hunted rebels in the battered Iraqi city of Fallujah on Thursday, but rebels hit back with an armed rampage in Mosul and a powerful car bomb that killed 17 people in a crowded Baghdad street.",Politics
"India hikes foreign equity cap for aviation: India News: New Delhi, Oct 20 : The Indian government Wednesday cleared a proposal to hike foreign investment limit in the domestic civil aviation sector to 49 percent from the existing cap of 40 percent.",Business
Judge Rules Rumsfeld Cannot be Forced to Testify on Abu Ghraib &lt;b&gt;...&lt;/b&gt; A US military judge has ruled that Defense Secretary Donald Rumsfeld cannot be forced to testify in the court-martial of an Army reservist charged with abusing inmates at Iraq #39;s Abu Ghraib prison.,Politics
Development May Endanger Protected Species (AP) AP - The Bush administration said Friday it will allow developers to complete construction and other projects even after belated discoveries that the work could endanger protected species.,Tech
"IBM tops supercomputing table A supercomputer being built by IBM for the US Department of Energy (DOE) has topped a list of the world #39;s fastest computers. The Blue Gene/L beta-system can perform 70,720 billion calculations per second, which",Tech
Stocks to Open Lower on Rising Oil Prices NEW YORK - U.S. stocks are seen slightly lower at the open as investors stay on guard with oil pushing near the \$50-a-barrel level...,Politics
"When Edwards Needed Him the Most, Martin Was There On offense, two of the Jets #39; top three receivers - Wayne Chrebet and Santana Moss - had seemingly spent more time in the trainer #39;s room than they had on the practice field.",Sports
"Brees kept offense cool If ever there were a time for the Chargers offense to panic, this was it. In fact, it seemed as if the group already was a bit unnerved.",Sports
"US Struggles to Develop Auto Safety Analysis System US regulators have yet to complete an advanced system for fully analyzing crash data to identify defects four years after the deadly Firestone tire debacle prompted an overhaul of federal auto safety oversight, a government watchdog",Tech
"At Inauguration, Karzai Pledges 'New Chapter' for Afghanistan Kabul was calm amid massive security for Hamid Karzai's inauguration ceremony, but overnight attacks provided a reminder of threats.",Politics
Harriet Rubin How much of the antagonism between Disney CEO Michael Eisner and former No. 2 Michael Ovitz is really over money? Both have testified about their rocky relationship during a trial in which stockholders are,Business
"US House, Senate Negotiators Agree on \$146 Bln Tax-Cut Plan US House and Senate negotiators agreed on a \$146 billion tax-cut plan that includes the renewal of four breaks for middle-income families and 23 business provisions.",Business
"Microsoft launches desktop search tool US software company Microsoft has launched a beta version of its MSN Toolbar Suite, with desktop search functionality that can help users find documents, media files or e-mail messages on their PCs.",Tech
